STATISTIC,Statistic,TLIST(A1),Year,Age Code,Age of Mother at Maternity,PLC Code,Previous Liveborn Children,UNIT,VALUE
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,21,21 years,15,10 or more,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,21,21 years,99,Not stated,Number,2
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,22,22 years,26,Total Per Age Group,Number,1422
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,22,22 years,1,0,Number,984
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,22,22 years,2,1,Number,348
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,22,22 years,3,2,Number,70
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,22,22 years,4,3,Number,15
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,22,22 years,5,4,Number,2
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,22,22 years,6,5,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,22,22 years,8,6,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,22,22 years,10,7,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,22,22 years,11,8,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,22,22 years,12,9,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,22,22 years,15,10 or more,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,22,22 years,99,Not stated,Number,3
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,23,23 years,26,Total Per Age Group,Number,1509
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,23,23 years,1,0,Number,961
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,23,23 years,2,1,Number,422
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,23,23 years,3,2,Number,101
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,23,23 years,4,3,Number,19
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,23,23 years,5,4,Number,3
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,23,23 years,6,5,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,23,23 years,8,6,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,23,23 years,10,7,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,23,23 years,11,8,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,23,23 years,12,9,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,23,23 years,15,10 or more,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,23,23 years,99,Not stated,Number,3
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,24,24 years,26,Total Per Age Group,Number,1540
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,24,24 years,1,0,Number,911
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,24,24 years,2,1,Number,462
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,24,24 years,3,2,Number,119
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,24,24 years,4,3,Number,31
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,24,24 years,5,4,Number,7
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,24,24 years,6,5,Number,1
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,24,24 years,8,6,Number,1
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,24,24 years,10,7,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,24,24 years,11,8,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,24,24 years,12,9,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,24,24 years,15,10 or more,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,24,24 years,99,Not stated,Number,8
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,25,25 years,26,Total Per Age Group,Number,1600
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,25,25 years,1,0,Number,928
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,25,25 years,2,1,Number,469
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,25,25 years,3,2,Number,144
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,25,25 years,4,3,Number,38
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,25,25 years,5,4,Number,14
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,25,25 years,6,5,Number,1
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,25,25 years,8,6,Number,1
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,25,25 years,10,7,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,25,25 years,11,8,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,25,25 years,12,9,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,25,25 years,15,10 or more,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,25,25 years,99,Not stated,Number,5
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,26,26 years,26,Total Per Age Group,Number,1654
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,26,26 years,1,0,Number,875
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,26,26 years,2,1,Number,521
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,26,26 years,3,2,Number,193
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,26,26 years,4,3,Number,47
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,26,26 years,5,4,Number,10
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,26,26 years,6,5,Number,4
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,26,26 years,8,6,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,26,26 years,10,7,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,26,26 years,11,8,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,26,26 years,12,9,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,26,26 years,15,10 or more,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,26,26 years,99,Not stated,Number,4
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,27,27 years,26,Total Per Age Group,Number,1655
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,27,27 years,1,0,Number,839
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,27,27 years,2,1,Number,526
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,27,27 years,3,2,Number,191
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,27,27 years,4,3,Number,65
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,27,27 years,5,4,Number,22
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,27,27 years,6,5,Number,5
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,27,27 years,8,6,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,27,27 years,10,7,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,27,27 years,11,8,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,27,27 years,12,9,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,27,27 years,15,10 or more,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,27,27 years,99,Not stated,Number,7
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,28,28 years,26,Total Per Age Group,Number,1506
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,28,28 years,1,0,Number,698
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,28,28 years,2,1,Number,484
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,28,28 years,3,2,Number,194
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,28,28 years,4,3,Number,76
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,28,28 years,5,4,Number,23
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,28,28 years,6,5,Number,14
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,28,28 years,8,6,Number,5
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,28,28 years,10,7,Number,2
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,28,28 years,11,8,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,28,28 years,12,9,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,28,28 years,15,10 or more,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,28,28 years,99,Not stated,Number,10
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,29,29 years,26,Total Per Age Group,Number,1475
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,29,29 years,1,0,Number,647
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,29,29 years,2,1,Number,493
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,29,29 years,3,2,Number,203
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,29,29 years,4,3,Number,86
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,29,29 years,5,4,Number,24
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,29,29 years,6,5,Number,15
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,29,29 years,8,6,Number,3
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,29,29 years,10,7,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,29,29 years,11,8,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,29,29 years,12,9,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,29,29 years,15,10 or more,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,29,29 years,99,Not stated,Number,4
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,30,30 years,26,Total Per Age Group,Number,1306
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,30,30 years,1,0,Number,609
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,30,30 years,2,1,Number,393
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,30,30 years,3,2,Number,170
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,30,30 years,4,3,Number,94
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,30,30 years,5,4,Number,25
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,30,30 years,6,5,Number,10
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,30,30 years,8,6,Number,1
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,30,30 years,10,7,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,30,30 years,11,8,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,30,30 years,12,9,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,30,30 years,15,10 or more,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,30,30 years,99,Not stated,Number,4
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,31,31 years,26,Total Per Age Group,Number,1131
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,31,31 years,1,0,Number,481
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,31,31 years,2,1,Number,360
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,31,31 years,3,2,Number,170
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,31,31 years,4,3,Number,77
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,31,31 years,5,4,Number,25
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,31,31 years,6,5,Number,9
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,31,31 years,8,6,Number,3
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,31,31 years,10,7,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,31,31 years,11,8,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,31,31 years,12,9,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,31,31 years,15,10 or more,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,31,31 years,99,Not stated,Number,6
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,32,32 years,26,Total Per Age Group,Number,983
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,32,32 years,1,0,Number,430
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,32,32 years,2,1,Number,291
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,32,32 years,3,2,Number,143
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,32,32 years,4,3,Number,63
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,32,32 years,5,4,Number,31
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,32,32 years,6,5,Number,13
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,32,32 years,8,6,Number,3
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,32,32 years,10,7,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,32,32 years,11,8,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,32,32 years,12,9,Number,1
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,32,32 years,15,10 or more,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,32,32 years,99,Not stated,Number,8
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,33,33 years,26,Total Per Age Group,Number,858
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,33,33 years,1,0,Number,323
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,33,33 years,2,1,Number,296
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,33,33 years,3,2,Number,142
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,33,33 years,4,3,Number,57
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,33,33 years,5,4,Number,17
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,33,33 years,6,5,Number,10
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,33,33 years,8,6,Number,5
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,33,33 years,10,7,Number,2
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,33,33 years,11,8,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,33,33 years,12,9,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,33,33 years,15,10 or more,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,33,33 years,99,Not stated,Number,6
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,34,34 years,26,Total Per Age Group,Number,771
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,34,34 years,1,0,Number,281
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,34,34 years,2,1,Number,251
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,34,34 years,3,2,Number,126
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,34,34 years,4,3,Number,67
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,34,34 years,5,4,Number,21
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,34,34 years,6,5,Number,12
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,34,34 years,8,6,Number,5
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,34,34 years,10,7,Number,2
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,34,34 years,11,8,Number,3
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,34,34 years,12,9,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,34,34 years,15,10 or more,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,34,34 years,99,Not stated,Number,3
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,35,35 years,26,Total Per Age Group,Number,738
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,35,35 years,1,0,Number,258
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,35,35 years,2,1,Number,241
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,35,35 years,3,2,Number,126
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,35,35 years,4,3,Number,68
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,35,35 years,5,4,Number,30
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,35,35 years,6,5,Number,8
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,35,35 years,8,6,Number,4
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,35,35 years,10,7,Number,1
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,35,35 years,11,8,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,35,35 years,12,9,Number,1
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,35,35 years,15,10 or more,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,35,35 years,99,Not stated,Number,1
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,36,36 years,26,Total Per Age Group,Number,630
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,36,36 years,1,0,Number,238
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,36,36 years,2,1,Number,184
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,36,36 years,3,2,Number,114
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,36,36 years,4,3,Number,48
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,36,36 years,5,4,Number,24
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,36,36 years,6,5,Number,13
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,36,36 years,8,6,Number,5
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,36,36 years,10,7,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,36,36 years,11,8,Number,1
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,36,36 years,12,9,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,36,36 years,15,10 or more,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,36,36 years,99,Not stated,Number,3
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,37,37 years,26,Total Per Age Group,Number,527
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,37,37 years,1,0,Number,195
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,37,37 years,2,1,Number,148
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,37,37 years,3,2,Number,103
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,37,37 years,4,3,Number,40
VSA36C02,Births Outside Marriage/Civil Partnership,2009,2009,37,37 years,5,4,Number,22
